timestamp,open,high,low,close,volume
2019-10-23,8015.96,8044.28,7310.24,7466.85,273.918751
2019-10-24,7466.85,7492.37,7341.62,7415.47,225.298306
2019-10-25,7415.47,8776.6,7377.73,8653.66,382.335815
2019-10-26,8655.5,10352.43,8637.01,9231.81,650.191206
2019-10-27,9232.69,9787.69,9077.85,9530.88,429.573986
2019-10-28,9528.62,9901.97,9182.33,9198.09,343.196832
2019-10-29,9202.96,9533.79,9094.14,9408.43,280.989401
2019-10-30,9407.96,9407.96,9004.51,9154.99,195.557213
2019-10-31,9168.24,9400.0,8950.81,9142.65,181.578946
2019-11-01,9141.77,9270.25,9041.97,9230.4,97.201588
2019-11-02,9237.7,9366.42,9191.84,9288.85,66.076289
2019-11-03,9320.52,9361.62,9069.38,9203.46,34.509873
2019-11-04,9199.9,9505.13,9119.48,9391.41,52.793238
2019-11-05,9395.14,9454.72,9180.44,9301.49,54.873119
2019-11-06,9308.69,9429.6,9255.24,9346.85,34.746287
2019-11-07,9342.01,9371.03,9115.87,9210.1,67.721284
2019-11-08,9207.76,9253.18,8697.25,8781.14,142.738944
2019-11-09,8773.61,8875.14,8729.97,8810.15,50.229502
2019-11-10,8802.19,9137.31,8759.48,9039.3,85.368805
2019-11-11,9044.51,9065.8,8624.44,8731.92,74.459175
2019-11-12,8712.08,8874.22,8600.0,8821.69,87.183872
2019-11-13,8823.72,8841.26,8721.49,8791.21,161.907523
2019-11-14,8791.22,8808.57,8598.33,8645.97,70.182731
2019-11-15,8645.97,8783.3,8408.21,8473.65,94.894971
2019-11-16,8479.04,8535.98,8445.92,8495.01,68.057582
2019-11-17,8495.01,8626.55,8420.0,8511.33,95.148871
2019-11-18,8511.51,8511.51,8069.0,8186.59,71.17284
2019-11-19,8182.71,8208.97,8004.04,8133.77,83.997387
2019-11-20,8134.49,8229.5,8046.64,8094.38,58.436428
2019-11-21,8097.84,8132.71,7520.18,7634.12,195.157049
2019-11-22,7628.15,7721.84,6798.5,7282.49,205.231104
2019-11-23,7277.26,7343.76,7087.9,7314.92,30.163185
2019-11-24,7321.06,7334.4,6890.0,6905.31,143.180018
2019-11-25,6901.05,7369.92,6524.64,7121.63,179.918842
2019-11-26,7114.36,7335.85,7031.09,7151.05,115.245337
2019-11-27,7155.73,7648.1,6850.74,7515.75,102.011077
2019-11-28,7506.5,7643.22,7365.12,7424.67,88.485575
2019-11-29,7412.07,7855.0,7404.12,7737.13,91.680678
2019-11-30,7737.98,7800.0,7414.0,7548.08,114.531438
2019-12-01,7540.08,7542.65,7236.66,7396.18,77.402772
2019-12-02,7405.58,7419.16,7162.23,7296.97,107.114703
2019-12-03,7296.96,7399.97,7239.55,7281.25,58.636189
2019-12-04,7284.86,7751.07,7082.46,7195.68,118.667835
2019-12-05,7180.59,7480.67,7153.94,7381.97,113.534324
2019-12-06,7376.79,7597.04,7303.9,7529.99,76.723168
2019-12-07,7542.59,7611.36,7472.23,7491.51,36.009011
2019-12-08,7485.51,7562.68,7378.86,7509.15,32.269798
2019-12-09,7511.64,7645.75,7276.66,7345.27,68.682337
2019-12-10,7337.84,7405.29,7164.42,7227.39,59.576235
2019-12-11,7230.5,7271.71,7139.23,7208.17,23.33556
2019-12-12,7210.16,7292.67,7087.23,7200.81,43.880735
2019-12-13,7196.03,7302.72,7195.48,7253.02,24.308115
2019-12-14,7254.49,7269.11,7013.56,7068.94,49.742195
2019-12-15,7066.69,7196.62,7011.08,7121.19,32.087207
2019-12-16,7123.79,7152.66,6850.0,6893.47,80.234618
2019-12-17,6891.13,6937.54,6564.89,6619.91,104.834435
2019-12-18,6626.58,7411.91,6438.08,7270.83,156.116394
2019-12-19,7285.03,7366.95,7048.75,7147.99,76.642129
2019-12-20,7156.13,7214.26,7082.3,7181.29,29.912234
2019-12-21,7188.86,7190.69,7118.0,7137.74,17.305598
2019-12-22,7137.36,7512.47,7127.42,7504.57,69.748961
2019-12-23,7510.48,7689.98,7271.82,7321.46,139.129644
2019-12-24,7312.63,7430.89,7166.3,7276.31,68.082751
2019-12-25,7262.39,7272.13,7131.55,7200.1,31.498899
2019-12-26,7205.02,7432.08,7164.33,7208.33,38.359558
2019-12-27,7208.33,7273.96,7100.0,7249.98,56.297457
2019-12-28,7253.94,7361.77,7250.22,7308.62,31.311032
2019-12-29,7312.34,7526.48,7294.84,7391.07,25.926259
2019-12-30,7357.28,7396.65,7227.31,7244.3,75.239284
2019-12-31,7240.76,7300.0,7146.0,7197.33,50.669991
2020-01-01,7180.46,7245.54,7175.62,7195.65,31.403883
2020-01-02,7191.39,7210.05,6934.29,6961.8,67.004407
2020-01-03,6958.14,7404.24,6877.78,7345.65,102.621386
2020-01-04,7344.55,7403.98,7282.25,7349.45,32.271372
2020-01-05,7363.88,7489.84,7332.96,7364.19,67.247638
2020-01-06,7359.4,7796.86,7352.92,7777.53,142.311675
2020-01-07,7785.53,8198.98,7735.68,8174.34,242.896066
2020-01-08,8174.37,8456.12,7890.0,8051.97,186.162188
2020-01-09,8036.44,8036.44,7753.44,7824.32,116.171338
2020-01-10,7813.16,8195.0,7684.66,8195.0,189.003029
2020-01-11,8195.0,8290.0,8010.01,8026.42,79.694317
2020-01-12,8010.01,8192.05,7968.79,8185.42,46.703006
2020-01-13,8186.81,8186.81,8059.34,8102.27,71.026524
2020-01-14,8110.96,8891.18,8110.96,8847.12,351.521336
2020-01-15,8808.88,8911.21,8579.47,8817.79,146.624295
2020-01-16,8836.69,8857.99,8595.65,8730.0,95.196653
2020-01-17,8729.99,9022.5,8673.1,8915.59,77.322512
2020-01-18,8905.0,8988.76,8805.36,8917.29,51.104627
2020-01-19,8913.69,9200.0,8493.57,8718.51,217.436897
2020-01-20,8725.94,8741.97,8530.0,8644.33,44.186513
2020-01-21,8650.15,8778.28,8503.31,8754.88,69.588088
2020-01-22,8737.02,8819.92,8605.64,8670.36,37.871172
2020-01-23,8671.0,8671.0,8305.5,8414.87,64.560013
2020-01-24,8411.45,8524.11,8241.5,8451.96,82.696069
2020-01-25,8440.25,8442.68,8277.21,8344.78,75.48201
2020-01-26,8340.11,8612.12,8301.86,8612.12,57.451045
2020-01-27,8613.88,9002.45,8584.04,8914.11,103.998546
2020-01-28,8921.17,9402.37,8892.43,9380.14,143.799437
2020-01-29,9376.62,9445.67,9239.08,9300.85,140.356186
2020-01-30,9300.42,9579.29,9205.0,9526.47,131.547022
2020-01-31,9513.19,9534.33,9213.32,9352.98,76.298925
2020-02-01,9363.96,9462.65,9301.63,9388.81,61.245697
2020-02-02,9384.73,9487.85,9157.15,9332.83,73.733713
2020-02-03,9324.9,9600.0,9241.58,9299.8,103.261331
2020-02-04,9299.53,9356.66,9100.0,9195.95,72.818585
2020-02-05,9192.37,9747.48,9180.27,9610.31,125.859151
2020-02-06,9625.0,9859.33,9535.38,9766.99,118.594015
2020-02-07,9767.0,9880.32,9730.59,9815.0,114.263799
2020-02-08,9821.51,9937.31,9668.84,9903.38,123.202272
2020-02-09,9903.35,10174.27,9892.42,10153.53,132.3238
2020-02-10,10165.0,10193.58,9767.62,9850.16,64.643096
2020-02-11,9848.03,10325.27,9718.9,10228.72,131.651073
2020-02-12,10230.93,10450.0,10230.64,10348.98,100.010641
2020-02-13,10318.09,10490.0,10101.26,10217.13,154.524547
2020-02-14,10237.42,10376.6,10116.94,10344.17,54.421371
2020-02-15,10350.58,10373.47,9800.0,9898.96,77.415116
2020-02-16,9908.62,10047.63,9649.72,9928.33,79.983205
2020-02-17,9916.64,9952.62,9458.42,9708.77,127.362219
2020-02-18,9698.24,10249.17,9593.22,10158.14,99.603428
2020-02-19,10167.94,10512.0,9400.0,9601.99,122.651752
2020-02-20,9588.19,9686.42,9410.02,9608.23,59.479937
2020-02-21,9587.23,9761.24,9571.64,9670.0,42.660383
2020-02-22,9675.78,9702.82,9558.25,9664.01,19.105039
2020-02-23,9656.4,10002.98,9656.4,9949.57,34.398361
2020-02-24,9945.64,9993.8,9487.44,9657.21,72.471237
2020-02-25,9665.52,9669.54,9256.66,9319.74,70.055603
2020-02-26,9309.7,9372.65,8653.0,8790.39,127.025997
2020-02-27,8784.22,8967.12,8531.36,8802.94,87.447145
2020-02-28,8818.72,8900.32,8451.67,8694.33,113.603047
2020-02-29,8698.05,8787.36,8524.44,8528.54,30.989384
2020-03-01,8523.66,8746.82,8428.7,8545.65,62.480797
2020-03-02,8525.48,8963.39,8502.03,8900.76,75.481934
2020-03-03,8913.63,8919.44,8660.53,8758.86,99.933376
2020-03-04,8765.54,8844.36,8672.76,8748.23,69.532432
2020-03-05,8765.21,9152.18,8765.21,9062.79,94.383394
2020-03-06,9051.95,9170.84,8993.59,9140.03,62.796637
2020-03-07,9140.03,9199.13,8847.87,8886.71,77.674978
2020-03-08,8885.47,8885.47,8003.84,8036.46,127.36534
2020-03-09,8036.65,8175.98,7642.21,7939.79,304.948987
2020-03-10,7939.82,8140.35,7736.58,7888.99,146.684987
2020-03-11,7880.0,7977.46,7597.21,7926.4,114.702022
2020-03-12,7950.14,7956.4,4510.0,4824.58,2078.443533
2020-03-13,4814.78,5948.5,3649.04,5582.5,2402.633114
2020-03-14,5583.79,5626.0,5053.25,5169.45,183.878643
2020-03-15,5172.68,5943.59,5101.05,5365.04,306.334772
2020-03-16,5326.48,5361.94,4426.37,5023.0,525.896332
2020-03-17,5018.11,5522.61,4950.17,5320.37,307.111606
2020-03-18,5337.47,5437.71,5000.05,5390.21,567.576802
2020-03-19,5394.56,6397.65,5252.01,6179.03,480.699799
2020-03-20,6166.81,6904.12,5685.74,6205.0,542.741617
2020-03-21,6208.38,6451.84,5871.38,6165.0,349.50878
2020-03-22,6148.07,6403.69,5762.84,5818.52,382.082858
2020-03-23,5810.22,6586.88,5696.92,6481.71,325.910685
2020-03-24,6499.47,6830.63,6387.89,6749.94,193.537502
2020-03-25,6744.53,6954.56,6474.17,6695.91,179.296648
2020-03-26,6700.0,6772.38,6517.01,6734.11,176.751321
2020-03-27,6750.08,6836.61,6275.59,6365.87,156.399686
2020-03-28,6359.77,6359.77,6032.28,6243.16,282.316189
2020-03-29,6241.06,6266.95,5867.15,5876.82,245.719311
2020-03-30,5895.02,6607.25,5862.32,6386.47,374.646417
2020-03-31,6387.83,6516.79,6334.59,6434.43,200.191905
2020-04-01,6419.08,6679.96,6152.38,6641.0,244.83346
2020-04-02,6649.73,7226.02,6558.62,6826.94,569.861637
2020-04-03,6786.0,7035.95,6607.95,6721.11,374.740512
2020-04-04,6725.64,6996.58,6654.02,6862.65,278.684236
2020-04-05,6891.57,6891.57,6674.97,6771.41,129.581436
2020-04-06,6767.44,7347.0,6767.44,7332.68,271.71646
2020-04-07,7325.21,7450.93,7084.68,7197.12,193.637296
2020-04-08,7198.53,7419.96,7155.97,7363.77,137.537852
2020-04-09,7360.5,7368.22,7108.22,7283.68,73.043289
2020-04-10,7280.13,7288.54,6750.0,6857.58,94.517529
2020-04-11,6864.09,6935.07,6758.95,6881.93,46.401843
2020-04-12,6900.23,7175.38,6782.41,6894.29,91.2665
2020-04-13,6883.46,6883.78,6564.42,6836.5,115.760435
2020-04-14,6837.6,6971.0,6767.66,6857.32,63.647023
2020-04-15,6865.7,6926.82,6609.01,6631.75,80.44159
2020-04-16,6612.81,7201.47,6480.0,7100.0,282.056698
2020-04-17,7100.0,7145.41,6990.73,7036.17,71.961671
2020-04-18,7026.47,7293.89,7017.63,7248.61,75.897316
2020-04-19,7256.84,7267.46,7057.69,7121.6,66.48976
2020-04-20,7120.85,7215.0,6750.0,6828.56,147.097576
2020-04-21,6823.57,6934.46,6761.06,6845.56,183.05607
2020-04-22,6841.33,7154.79,6819.58,7124.66,84.760407
2020-04-23,7130.11,7752.45,7029.33,7480.05,206.001356
2020-04-24,7484.46,7658.78,7401.05,7497.34,110.173282
2020-04-25,7506.54,7720.52,7437.46,7541.17,98.724925
2020-04-26,7537.51,7705.38,7461.99,7694.13,88.994885
2020-04-27,7695.78,7791.73,7628.24,7775.57,75.132129
2020-04-28,7777.05,7782.01,7670.15,7748.5,44.404302
2020-04-29,7742.68,8955.58,7713.01,8778.63,320.888147
2020-04-30,8782.65,9450.76,8404.31,8630.86,384.675439
2020-05-01,8628.07,9051.55,8617.99,8817.65,137.638493
2020-05-02,8818.22,9014.77,8757.77,8972.68,59.469765
2020-05-03,8973.85,9196.27,8718.08,8887.35,210.049083
2020-05-04,8896.62,8954.26,8528.63,8868.92,198.32248
2020-05-05,8878.25,9105.2,8772.22,9027.64,133.86243
2020-05-06,9022.44,9396.16,8918.99,9145.93,242.577093
2020-05-07,9132.52,10063.93,9010.0,9991.11,340.351689
2020-05-08,10001.44,10032.58,9717.86,9810.32,138.251436
2020-05-09,9805.88,9900.0,9507.03,9539.68,145.785194
2020-05-10,9531.93,9569.31,8127.14,8726.3,600.6598299999999
2020-05-11,8730.15,9162.08,8200.0,8561.03,399.574609
2020-05-12,8560.18,8973.14,8533.72,8810.0,153.606379
2020-05-13,8808.62,9398.12,8800.91,9295.0,167.297195
2020-05-14,9305.22,9936.94,9264.35,9792.25,247.695074
2020-05-15,9796.68,9839.59,9142.29,9311.55,314.061281
2020-05-16,9314.71,9574.09,9224.81,9387.32,136.890462
2020-05-17,9384.97,9883.77,9340.55,9675.9,192.143024
2020-05-18,9682.67,9953.2,9433.42,9735.91,228.596217
2020-05-19,9738.69,9893.93,9476.26,9771.9,166.998021
2020-05-20,9776.96,9836.6,9318.19,9520.76,186.184663
2020-05-21,9506.65,9564.73,8823.84,9058.33,241.577746
2020-05-22,9057.15,9260.9,8940.0,9169.41,124.68715
2020-05-23,9166.81,9302.52,9091.22,9174.47,57.329497
2020-05-24,9177.48,9297.7,8684.62,8716.23,189.507228
2020-05-25,8714.75,8979.62,8646.82,8890.24,176.878932
2020-05-26,8900.59,9013.41,8704.33,8839.14,92.653075
2020-05-27,8842.15,9225.75,8820.0,9202.0,109.34668
2020-05-28,9205.0,9621.93,9115.16,9578.52,134.297435
2020-05-29,9579.0,9603.73,9315.99,9424.31,74.027066
2020-05-30,9424.49,9739.0,9342.66,9698.33,116.297491
2020-05-31,9701.31,9701.84,9398.65,9469.22,93.62073
2020-06-01,9449.84,10370.58,9424.72,10195.38,204.162993
2020-06-02,10200.0,10220.0,9283.85,9522.74,333.598459
2020-06-03,9514.23,9685.01,9391.9,9652.01,78.968367
2020-06-04,9669.5,9880.8,9455.0,9792.39,120.887073
2020-06-05,9790.74,9849.29,9602.38,9628.52,110.72022
2020-06-06,9613.97,9733.85,9537.9,9661.48,74.655262
2020-06-07,9667.25,9818.8,9365.7,9748.82,147.422656
2020-06-08,9750.29,9801.01,9633.08,9774.31,78.641054
2020-06-09,9781.05,9872.56,9560.14,9772.99,140.769326
2020-06-10,9764.48,9986.78,9695.99,9886.32,149.387852
2020-06-11,9886.35,9958.93,9081.1,9269.7,257.614062
2020-06-12,9258.29,9549.99,9242.21,9463.82,126.715209
2020-06-13,9463.82,9489.97,9351.22,9465.95,39.62649
2020-06-14,9462.31,9462.31,9245.04,9346.38,62.17131
2020-06-15,9323.26,9495.0,8923.23,9430.51,149.844349
2020-06-16,9421.95,9587.03,9377.5,9529.1,96.535418
2020-06-17,9528.14,9564.15,9250.0,9463.47,87.384654
2020-06-18,9463.85,9483.41,9286.73,9390.23,49.784917
2020-06-19,9385.73,9438.96,9242.62,9314.01,77.608082
2020-06-20,9307.95,9396.76,9167.99,9353.98,46.640534
2020-06-21,9358.32,9417.09,9283.57,9294.41,42.988649
2020-06-22,9291.44,9777.15,9271.84,9680.86,119.48478
2020-06-23,9689.28,9716.54,9550.0,9613.86,48.806607
2020-06-24,9625.71,9662.99,9211.35,9308.03,147.900737
2020-06-25,9294.78,9334.94,9002.74,9254.68,111.484607
2020-06-26,9249.2,9295.87,9050.0,9161.8,95.466447
2020-06-27,9162.35,9195.6,8835.06,9009.86,144.180415
2020-06-28,8993.25,9191.26,8943.61,9118.09,62.387264
2020-06-29,9119.02,9238.72,9027.5,9182.67,61.122479
2020-06-30,9198.47,9199.66,9063.2,9132.51,52.005473
2020-07-01,9132.29,9289.52,9090.31,9231.97,90.950834
2020-07-02,9232.35,9257.75,8948.28,9085.99,107.69768
2020-07-03,9080.24,9121.51,9042.4,9058.26,38.005977
2020-07-04,9056.63,9191.9,9043.13,9139.68,64.979986
2020-07-05,9137.3,9141.86,8909.4,9075.83,84.816948
2020-07-06,9067.38,9369.88,9056.59,9344.62,114.066302
2020-07-07,9344.15,9377.18,9206.54,9258.09,52.013121
2020-07-08,9262.19,9464.26,9233.38,9425.13,120.262634
2020-07-09,9429.96,9432.63,9170.0,9234.39,68.515538
2020-07-10,9232.87,9315.3,9125.78,9285.54,70.074404
2020-07-11,9288.49,9298.97,9180.0,9233.85,28.973751
2020-07-12,9230.97,9342.64,9159.78,9300.0,67.36077
2020-07-13,9300.0,9342.86,9198.53,9241.03,134.614116
2020-07-14,9241.88,9279.55,9107.84,9255.02,76.47142
2020-07-15,9254.55,9274.12,9159.37,9201.51,56.09703
2020-07-16,9196.53,9221.29,9043.3,9130.79,51.932473
2020-07-17,9135.09,9181.95,9089.05,9153.08,26.467403
2020-07-18,9147.68,9205.47,9122.89,9164.84,33.498036
2020-07-19,9170.52,9230.85,9106.76,9210.99,33.556284
2020-07-20,9215.16,9220.16,9136.12,9162.0,49.3685
2020-07-21,9162.0,9431.33,9154.02,9386.46,137.426654
2020-07-22,9388.52,9541.97,9285.13,9518.56,87.148336
2020-07-23,9520.51,9661.18,9450.0,9608.7,95.568669
2020-07-24,9601.25,9633.98,9474.37,9542.14,81.623787
2020-07-25,9541.82,9729.47,9535.47,9699.66,135.852592
2020-07-26,9689.94,10130.38,9652.79,9919.91,240.596076
2020-07-27,9933.23,11387.17,9923.16,11025.59,1050.896514
2020-07-28,11032.42,11236.42,10587.94,10912.79,528.408639
2020-07-29,10908.96,11339.99,10833.19,11100.0,159.445256
2020-07-30,11083.58,11168.31,10833.85,11100.77,84.020996
2020-07-31,11100.76,11436.77,10963.8,11342.27,120.559704
2020-08-01,11339.93,11857.49,11229.46,11807.44,181.397571
2020-08-02,11795.37,12106.78,10601.02,11051.39,331.082702
2020-08-03,11071.37,11474.76,10930.95,11218.62,151.111532
2020-08-04,11219.18,11414.12,11017.99,11174.62,136.617914
2020-08-05,11190.23,11779.04,11091.69,11749.51,169.299941
2020-08-06,11748.49,11902.45,11572.96,11760.52,108.645536
2020-08-07,11762.52,11904.26,11503.63,11572.13,110.611031
2020-08-08,11592.57,11803.91,11527.84,11753.11,129.942061
2020-08-09,11762.89,11795.97,11530.0,11667.78,82.826894
2020-08-10,11681.74,12059.94,11442.01,11882.65,171.984429
2020-08-11,11891.62,11934.6,11119.32,11392.15,176.360102
2020-08-12,11389.33,11618.25,11146.46,11566.44,94.555925
2020-08-13,11571.37,11790.01,11276.57,11764.66,128.801882
2020-08-14,11787.67,11853.21,11638.15,11760.4,119.845929
2020-08-15,11762.81,11976.18,11691.56,11867.17,104.310058
2020-08-16,11851.89,11928.76,11692.07,11912.1,41.130538
2020-08-17,11913.37,12464.2,11770.68,12271.4,202.88071
2020-08-18,12285.28,12384.95,11820.0,11957.77,139.84325
2020-08-19,11941.63,12001.73,11565.01,11742.87,167.012969
2020-08-20,11750.08,11878.82,11678.38,11864.51,56.581385
2020-08-21,11851.42,11879.76,11490.0,11528.2,114.564867
2020-08-22,11514.42,11684.68,11384.2,11658.24,53.6814
2020-08-23,11656.27,11706.78,11515.35,11649.35,27.752399
2020-08-24,11649.27,11827.84,11385.16,11759.18,191.348515
2020-08-25,11744.45,11761.99,11125.0,11329.12,105.545491
2020-08-26,11317.73,11536.32,11255.11,11466.43,55.228375
2020-08-27,11460.4,11588.68,11125.66,11320.03,121.947578
2020-08-28,11329.22,11539.86,11275.76,11527.41,59.705649
2020-08-29,11527.41,11573.28,11420.47,11481.9,42.574429
2020-08-30,11467.58,11710.0,11467.58,11692.8,41.284754
2020-08-31,11714.43,11773.44,11575.0,11655.0,60.363601
2020-09-01,11648.13,12048.89,11532.85,11915.67,83.807537
2020-09-02,11913.71,11947.02,11161.84,11385.77,170.701557
2020-09-03,11382.69,11455.74,9976.71,10158.14,318.497458
2020-09-04,10149.12,10618.52,9907.49,10459.2,250.945714
2020-09-05,10443.53,10560.98,9826.51,10147.46,333.873799
2020-09-06,10170.2,10335.04,10002.52,10250.85,85.717951
2020-09-07,10249.99,10403.75,9875.32,10356.73,160.5332
2020-09-08,10386.73,10438.09,9844.19,10120.33,266.811627
2020-09-09,10126.18,10348.12,9981.24,10214.95,64.174465
2020-09-10,10212.98,10475.88,10212.98,10338.7,85.8209
2020-09-11,10335.36,10398.01,10201.72,10389.64,46.121523
2020-09-12,10396.34,10478.71,10274.92,10440.68,48.727279
2020-09-13,10447.72,10576.06,10215.95,10316.74,80.157771
2020-09-14,10324.08,10754.08,10247.48,10656.2,93.321583
2020-09-15,10674.48,10926.64,10617.66,10765.22,87.000065
2020-09-16,10779.76,11089.47,10667.62,10948.61,68.511269
2020-09-17,10951.48,11044.24,10748.77,10941.2,89.084524
2020-09-18,10942.84,11036.46,10814.42,10934.34,60.137806
2020-09-19,10933.91,11181.99,10894.54,11079.87,55.339778
2020-09-20,11066.01,11075.73,10763.18,10913.29,71.554164
2020-09-21,10923.84,10987.0,10298.1,10430.45,91.00968
2020-09-22,10419.57,10573.23,10361.39,10520.66,48.576996
2020-09-23,10529.4,10533.36,10145.54,10231.48,117.267695
2020-09-24,10242.56,10789.58,10209.09,10732.42,88.732532
2020-09-25,10736.88,10761.38,10525.5,10680.3,93.693196
2020-09-26,10686.29,10814.86,10650.24,10728.21,45.319597
2020-09-27,10738.3,10799.34,10596.51,10769.13,37.35364
2020-09-28,10782.36,10940.96,10644.91,10700.46,116.440201
2020-09-29,10690.79,10867.58,10636.31,10841.38,52.665951
2020-09-30,10845.75,10851.53,10664.15,10772.67,38.973629
2020-10-01,10782.79,10912.76,10456.66,10621.97,144.012703
2020-10-02,10595.89,10660.0,10379.18,10570.64,114.649594
2020-10-03,10570.48,10599.24,10497.13,10539.04,23.280934
2020-10-04,10532.08,10699.07,10523.1,10666.54,37.834739
2020-10-05,10661.45,10786.07,10619.54,10783.0,56.935442
2020-10-06,10796.67,10796.67,10528.95,10598.86,77.009374
2020-10-07,10599.05,10676.29,10548.27,10667.21,35.546306
2020-10-08,10667.45,10943.29,10541.0,10926.78,94.8116
2020-10-09,10928.95,11100.0,10831.05,11057.75,95.004261
2020-10-10,11060.37,11475.47,11057.74,11296.19,140.199952
2020-10-11,11306.83,11436.8,11275.24,11377.21,74.397888
2020-10-12,11369.31,11719.0,11167.04,11534.76,134.332044
2020-10-13,11540.74,11553.07,11312.4,11424.77,138.964645
2020-10-14,11422.09,11537.37,11287.37,11421.15,75.071559
2020-10-15,11422.59,11608.99,11257.86,11489.69,107.741197
2020-10-16,11501.56,11539.27,11206.51,11315.48,95.416234
2020-10-17,11317.69,11404.41,11256.67,11358.66,35.236774
2020-10-18,11360.85,11503.2,11349.42,11500.57,65.917617
2020-10-19,11504.77,11815.88,11410.0,11739.23,131.840508
2020-10-20,11753.05,12033.02,11685.0,11916.7,166.701005
2020-10-21,11916.19,13211.49,10150.0,12785.0,444.383901
2020-10-22,12785.0,13180.8,12695.95,12983.94,208.686311
2020-10-23,12974.31,13021.75,12730.13,12929.34,99.930428
2020-10-24,12934.27,13163.6,12879.02,13106.87,83.046723
2020-10-25,13106.95,13344.21,12893.93,13025.11,140.651331
2020-10-26,13032.8,13229.63,12772.58,13062.42,128.888493
2020-10-27,13054.78,13786.29,13047.35,13634.68,164.746622
2020-10-28,13634.29,13853.49,12904.63,13281.6,167.828912
2020-10-29,13267.84,13641.89,12980.0,13441.16,149.862522
2020-10-30,13453.21,13664.48,13120.56,13559.91,166.81886
2020-10-31,13560.0,14091.73,13425.16,13799.01,146.758494
2020-11-01,13779.65,13886.42,13629.62,13749.69,49.02653
2020-11-02,13758.45,13826.8,13201.67,13572.31,150.251675
2020-11-03,13563.01,14067.12,13300.0,14013.83,133.245653
2020-11-04,14018.0,14247.19,13540.77,14141.89,198.083696
2020-11-05,14147.64,15754.48,14097.27,15589.43,257.667349
2020-11-06,15585.47,15966.08,15182.77,15569.24,261.716315
2020-11-07,15569.4,15755.88,14366.05,14817.32,322.715463
2020-11-08,14806.61,15653.9,14706.58,15479.82,139.915455
2020-11-09,15512.86,15839.35,14816.86,15323.85,248.022834
2020-11-10,15331.79,15453.12,15079.11,15296.25,95.258671
2020-11-11,15299.1,15961.88,15280.6,15695.0,133.311825
2020-11-12,15704.1,16337.86,15456.66,16284.38,246.024222
2020-11-13,16312.14,16467.19,15949.83,16324.84,128.256208
2020-11-14,16288.11,16294.17,15714.28,16060.48,92.197255
2020-11-15,16072.67,16159.59,15779.45,15948.47,35.504029
2020-11-16,15937.16,16883.95,15873.74,16702.53,141.915282
2020-11-17,16709.18,17851.64,16552.05,17664.52,282.074364
2020-11-18,17654.86,18465.87,17231.66,17776.29,462.331759
2020-11-19,17806.97,18175.37,17348.97,17811.0,139.761269
2020-11-20,17802.91,18808.03,17752.87,18648.05,209.556679
2020-11-21,18664.75,18961.89,18332.83,18690.39,173.283192
2020-11-22,18672.48,18746.93,17621.63,18431.25,220.48253
2020-11-23,18410.28,18761.43,18014.81,18368.93,193.948248
2020-11-24,18362.98,19416.29,18016.39,19157.11,268.147246
2020-11-25,19159.52,19486.66,18500.0,18732.46,221.091607
2020-11-26,18718.36,18912.1,16217.12,17157.0,805.080083
2020-11-27,17164.49,17450.0,16453.41,17137.21,238.306009
2020-11-28,17139.08,17874.66,16867.66,17727.7,150.734238
2020-11-29,17722.16,18337.11,17525.71,18170.19,130.316145
2020-11-30,18183.08,19866.14,18183.08,19695.93,486.304343
2020-12-01,19698.3,19884.88,18087.28,18777.93,619.201227
